www.tradeindia.com,
huggingface.co,False
www.tradingview.com,
huijiwiki.com,
www.trendmicro.com,
hurawatch.cc,False
www.trendyporn.com,
hyperbeam.com,False
www.truecar.com,
hypnotube.com,False
www.truist.com,
icilytired.com,
www.tsn.ca,
icons8.com,False
www.tuttosport.com,
identity.getpostman.com,
www.tuya.com,
iegybest.film,
www.tvguide.com,
igetintopc.com,False
www.twitch.tv,
ikman.lk,False
www.typingclub.com,
illinois.edu,False
www.typingtest.com,
imagecompressor.com,False
www.ucf.edu,
imagecurl.com,
www.uhc.com,
imazing.com,False
www.uline.com,
imgbb.com,False
www.unilad.com,
imgbox.com,False
www.unisa.ac.za,
imgflip.com,False
www.united.com,
imginn.com,False
www.upgrad.com,
imgsto.com,False
www.uplabs.com,
impact.com,False
www.upwnow.com,
imslp.org,False
www.uscis.gov,
imss.gob.mx,
www.usembassy.gov,
imtranslator.net,False
www.userbenchmark.com,
in.bookmyshow.com,
www.usmagazine.com,
incometaxindia.gov.in,False
www.v2ny.com,
inflact.com,False
www.vcommission.com,
influencermarketinghub.com,False
www.vedantu.com,
influencersgonewild.com,False
www.veeva.com,
info.com,False
www.verywellfit.com,
info.credly.com,False
www.verywellhealth.com,
info.flip.com,False
www.verywellmind.com,
inhumanity.com,False
www.vg247.com,
inkbunny.net,False
www.viator.com,
intellipopup.com,
www.vidio.com,
interac-id.ca,
www.vidyard.com,
interactivebrokers.co.uk,False
www.viki.com,
international.pingpongx.com,False
www.vinted.com,
internet-start.net,False
www.virginmedia.com,
internetchicks.com,False
www.vogue.com,
internshala.com,False
www.vox.com,
intl.garena.com,False
www.vulture.com,
intorterraon.com,
www.walesonline.co.uk,
investor.vanguard.com,False
www.washingtonpost.com,
invideo.io,False
www.wayfair.ca,
ipfs.tech,False
www.wayfair.co.uk,
ipinfo.io,False
www.wayfair.com,
iplogger.com,
www.waze.com,
iporntv.net,False
www.wcskids.net,
ir3.xyz,
www.webmd.com,
islamqa.info,False
www.whathifi.com,
issuu.com,False
www.whoscored.com,
itbusinessinsider.com,
www.windowscentral.com,
itch.io,False
www.wired.com,
itnext.io,False
www.wizardingworld.com,
itopvpn.com,
www.wolterskluwer.com,
itorrents.org,False
www.womenshealthmag.com,
itsfoss.com,False
www.wordplays.com,
iwank.tv,False
www.workplace.com,
iyfbodn.com,False
www.worldometers.info,
jamanetwork.com,False
www.worthpoint.com,
jane.app,False
www.wplocker.com,
jav.guru,False
www.wsj.com,
javascript.info,False
www.wunderground.com,
javcl.com,False
www.xda-developers.com,
javct.net,False
www.xt.com,
javfc2.net,False
www.y2mate.com,
javfinder.ai,False
www.y2meta.com,
javfull.net,False
www.yardbarker.com,
javgg.net,False
www.youjizz.com,
javgiga.com,False
www.yourupload.com,
javhd.icu,False
www.zameen.com,
javhd3.info,
www.zdnet.com,
javhub.net,False
www.zenithbank.com,
javsky.tv,False
www.zerohedge.com,
javtiful.com,False
www.zigwheels.com,
javtorrent.me,False
www.zillow.com,
javynow.com,False
www.ziprecruiter.ie,
jbzd.com.pl,False
www.zola.com,
jcpenney.com,False
www5.javmost.com,
jellyfin.org,False
www9.pornhd3x.tv,
jerkmate.com,
yifysubtitles.ch,
jianmanshu.com,
yout.com,
jihulab.com,
ysense.com,
jinjutu.com,
zenmarket.jp,
jizzberry.com,False
zoom.us,
jmu.edu.cn,
www.exoclick-adb.com,True
scrolller.com,True
www.jigsawplanet.com,True
